AOL02447.1,AGA15926.1,AAZ79676.1,AAR07955.1,AAS99282.1,AAS99281.1,AGA15924.1,ACB55317.1,AKU89598.1,AKU89597.1,ACB55316.1,AAS99259.1,AAS99250.1,AAS99251.1,AAS99248.1,ACB55314.1,AAS99286.1,AAS99254.1,AKU89599.1,AAS99289.1,AAS99243.1,AAS99290.1,AAS99244.1,ACB55311.1,AAO88193.1,AAS99306.1,AAO88209.1,AAO88196.1,AAS99240.1,ACB55315.1,AAS99258.1,AAS99246.1,AAS99253.1,AAS99252.1,AAO88206.1,AKU89601.1,AAS99256.1,ACB55312.1,AAO88186.1,AAO88184.1,AAO88185.1,ACB55305.1,AAO88203.1,AAO88204.1,AAS99296.1,ACB55309.1,ACB55308.1,AAS99291.1,AKU89603.1,AAB95452.1,ACB55304.1,AAS99301.1,AAS99300.1,AAS99268.1,AAS99265.1,AAS99308.1,AAS99287.1,AAS99280.1,AAS99307.1,ACB55307.1,AAS99278.1,AAS99298.1,AAS99284.1,AAS99304.1,AAS99309.1,AAU05368.1,AAU05372.1,AAU05358.1,AAU05371.1,AAS99277.1,AAS99273.1,AAS99271.1,AAT46339.1,pdb|4IOV|A,ABI16639.1,NP_044927.1,YP_077178.1,YP_077180.1,AAT46337.1,AAS99264.1,NP_049542.1,AAB95450.1,NP_043941.1,ABZ10812.1,3J1Q_A,AKU89595.1,YP_068409.1,YP_680426.1
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   10827.0,   11612.0,   11530.0,    5017.0,    9695.0,    6888.0,    6947.0,    9415.0,    9388.0,    9388.0,    9385.0,    4737.0,    8641.0,   10208.0,    9724.0,    9385.0,    9385.0,    8628.0,    9385.0,    6342.0,    6342.0,    2071.0,    8628.0,    5936.0,    5936.0,    9322.0,    5989.0,    5909.0,    5938.0,    5916.0,    5936.0,    5881.0,    5869.0,    5936.0,    5936.0,    5909.0,    5889.0,    5961.0,    5961.0,    5924.0,    5900.0,    5961.0,    5961.0,    6131.0,    6131.0,    6131.0,    5934.0,    6115.0,    1453.0,    6131.0,    4411.0,    4411.0,    1692.0,    4381.0,    8641.0,    9076.0,   11810.0,    8652.0,    8628.0,    8601.0,    5909.0,    8569.0,    6357.0,    8708.0,       0.0,    5961.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   10635.0,   10553.0,    5017.0,    9695.0,    6888.0,    6947.0,    9415.0,    9388.0,    9388.0,    9385.0,    4737.0,    8641.0,   10208.0,    9724.0,    9385.0,    9385.0,    8628.0,    9385.0,    6342.0,    6342.0,    2071.0,    8628.0,    5936.0,    5936.0,    9322.0,    5989.0,    5909.0,    5938.0,    5916.0,    5936.0,    5881.0,    5869.0,    5936.0,    5936.0,    5909.0,    5889.0,    5961.0,    5961.0,    5924.0,    5900.0,    5961.0,    5961.0,    6131.0,    6131.0,    6131.0,    5934.0,    6115.0,    1453.0,    6131.0,    4411.0,    4411.0,    1692.0,    4381.0,    8641.0,    9076.0,   10833.0,    8652.0,    8628.0,    8601.0,    5909.0,    8569.0,    6357.0,    8708.0,       0.0,    5961.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   11550.0,    5017.0,    9695.0,    6887.0,    6946.0,    9414.0,    9387.0,    9387.0,    9384.0,    4736.0,    8640.0,   10207.0,    9526.0,    9384.0,    9384.0,    8627.0,    9384.0,    6341.0,    6341.0,    2070.0,    8627.0,    5935.0,    5935.0,    9321.0,    5988.0,    5908.0,    5937.0,    5915.0,    5935.0,    5880.0,    5869.0,    5935.0,    5935.0,    5909.0,    5888.0,    5960.0,    5960.0,    5923.0,    5899.0,    5960.0,    5960.0,    5933.0,    5933.0,    5933.0,    5933.0,    5917.0,    1255.0,    5933.0,    4411.0,    4411.0,    1692.0,    4381.0,    8640.0,    8878.0,   11612.0,    8652.0,    8627.0,    8600.0,    5908.0,    8568.0,    6159.0,    8707.0,       0.0,    5960.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    4935.0,    9613.0,    6805.0,    6864.0,    9414.0,    9387.0,    9387.0,    9384.0,    4736.0,    8640.0,   10207.0,    9526.0,    9384.0,    9384.0,    8627.0,    9384.0,    6341.0,    6341.0,    2070.0,    8627.0,    5935.0,    5935.0,    9321.0,    5988.0,    5908.0,    5937.0,    5915.0,    5935.0,    5880.0,    5869.0,    5935.0,    5935.0,    5909.0,    5888.0,    5960.0,    5960.0,    5923.0,    5899.0,    5960.0,    5960.0,    5933.0,    5933.0,    5933.0,    5933.0,    5917.0,    1255.0,    5933.0,    4411.0,    4411.0,    1692.0,    4381.0,    8640.0,    8796.0,   11530.0,    8570.0,    8627.0,    8600.0,    5908.0,    8568.0,    6077.0,    8707.0,       0.0,    5960.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7184.0,    4187.0,    2459.0,    4737.0,    4710.0,    4710.0,    4707.0,    4737.0,    3963.0,    4707.0,    4849.0,    4707.0,    4707.0,    3950.0,    4707.0,    2045.0,    2045.0,    2045.0,    3950.0,    1258.0,    1258.0,    4644.0,    1311.0,    1231.0,    1260.0,    1238.0,    1258.0,    1203.0,    1191.0,    1258.0,    1258.0,    1231.0,    1211.0,    1283.0,    1283.0,    1246.0,    1222.0,    1283.0,    1283.0,    1256.0,    1256.0,    1256.0,    1256.0,    1239.0,    1256.0,    1256.0,    2719.0,    2719.0,       0.0,    2689.0,    3963.0,    4201.0,    5018.0,    3974.0,    3950.0,    3923.0,    1231.0,    3891.0,    1482.0,    4030.0,       0.0,    1283.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8864.0,    7136.0,    9414.0,    9387.0,    9387.0,    9384.0,    4736.0,    8640.0,    9384.0,    9526.0,    9384.0,    9384.0,    8627.0,    9384.0,    6341.0,    6341.0,    2070.0,    8627.0,    5935.0,    5935.0,    9321.0,    5988.0,    5908.0,    5937.0,    5915.0,    5935.0,    5880.0,    5869.0,    5935.0,    5935.0,    5909.0,    5888.0,    5960.0,    5960.0,    5923.0,    5899.0,    5960.0,    5960.0,    5933.0,    5933.0,    5933.0,    5933.0,    5917.0,    1255.0,    5933.0,    4411.0,    4411.0,    1692.0,    4381.0,    8640.0,    8878.0,    9695.0,    8652.0,    8627.0,    8600.0,    5908.0,    8568.0,    6159.0,    8707.0,       0.0,    5960.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8236.0,    6696.0,    6669.0,    6669.0,    6666.0,    2018.0,    5985.0,    6672.0,    6719.0,    6672.0,    6672.0,    5915.0,    6666.0,    8194.0,    8194.0,    3923.0,    5909.0,    7278.0,    7278.0,    6635.0,    7331.0,    7278.0,    7280.0,    7258.0,    7278.0,    7223.0,    5863.0,    7278.0,    7278.0,    7251.0,    7231.0,    7303.0,    7303.0,    7266.0,    7242.0,    7303.0,    7282.0,    7303.0,    7303.0,    7303.0,    7282.0,    7287.0,    2625.0,    7282.0,    1692.0,    1692.0,    3040.0,    1694.0,    5985.0,    6071.0,    6888.0,    6013.0,    5909.0,    5909.0,    7278.0,    5930.0,    7440.0,    5989.0,       0.0,    7303.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7387.0,    7360.0,    7360.0,    7357.0,    2709.0,    5981.0,    6725.0,    6778.0,    6725.0,    6725.0,    5968.0,    6725.0,    7690.0,    7690.0,    3419.0,    5968.0,    7284.0,    7284.0,    6662.0,    7969.0,    7257.0,    7918.0,    7264.0,    7284.0,    7229.0,    5869.0,    7284.0,    7284.0,    7257.0,    7237.0,    7941.0,    7941.0,    7887.0,    7880.0,    7941.0,    7941.0,    7914.0,    7914.0,    7914.0,    7914.0,    7898.0,    3236.0,    7914.0,    1751.0,    1751.0,    3040.0,    1721.0,    5981.0,    6130.0,    6947.0,    5992.0,    5968.0,    6573.0,    7257.0,    5909.0,    7419.0,    6048.0,       0.0,    7941.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   13133.0,   13133.0,   13128.0,    8343.0,   11528.0,    9753.0,   12120.0,    9753.0,    9753.0,    8996.0,    9753.0,    6633.0,    6633.0,    2362.0,    8858.0,    6166.0,    6166.0,    9552.0,    6810.0,    6050.0,    6721.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6808.0,    6808.0,    6777.0,    6747.0,    6808.0,    6808.0,    6781.0,    6781.0,    6781.0,    6781.0,    6626.0,    2103.0,    6781.0,    4411.0,    4411.0,    1692.0,    4381.0,   11538.0,    8655.0,    9415.0,    8568.0,    8858.0,    9463.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6808.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   13203.0,   13101.0,    8316.0,   11515.0,    9726.0,   12093.0,    9726.0,    9726.0,    8996.0,    9726.0,    6606.0,    6606.0,    2335.0,    8858.0,    6166.0,    6166.0,    9525.0,    6810.0,    6050.0,    6721.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6808.0,    6808.0,    6777.0,    6747.0,    6808.0,    6808.0,    6781.0,    6781.0,    6781.0,    6781.0,    6626.0,    2103.0,    6781.0,    4411.0,    4411.0,    1692.0,    4381.0,   11525.0,    8628.0,    9388.0,    8568.0,    8858.0,    9463.0,    6050.0,    8708.0,    5909.0,    8870.0,       0.0,    6808.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   13101.0,    8316.0,   11515.0,    9726.0,   12093.0,    9726.0,    9726.0,    8996.0,    9726.0,    6606.0,    6606.0,    2335.0,    8858.0,    6166.0,    6166.0,    9525.0,    6810.0,    6050.0,    6721.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6808.0,    6808.0,    6777.0,    6747.0,    6808.0,    6808.0,    6781.0,    6781.0,    6781.0,    6781.0,    6626.0,    2103.0,    6781.0,    4411.0,    4411.0,    1692.0,    4381.0,   11525.0,    8628.0,    9388.0,    8568.0,    8858.0,    9463.0,    6050.0,    8708.0,    5909.0,    8870.0,       0.0,    6808.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8341.0,   11526.0,    9783.0,   12150.0,    9783.0,    9783.0,    8996.0,    9783.0,    6633.0,    6633.0,    2362.0,    8858.0,    6166.0,    6166.0,    9552.0,    6810.0,    6050.0,    6721.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6808.0,    6808.0,    6777.0,    6747.0,    6808.0,    6808.0,    6781.0,    6781.0,    6781.0,    6781.0,    6626.0,    2103.0,    6781.0,    4411.0,    4411.0,    1692.0,    4381.0,   11536.0,    8655.0,    9415.0,    8568.0,    8858.0,    9463.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6808.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7152.0,    5075.0,    7442.0,    5075.0,    5075.0,    4318.0,    5075.0,    2336.0,    2336.0,    2336.0,    4180.0,    1488.0,    1488.0,    4874.0,    2132.0,    1372.0,    2043.0,    1377.0,    1397.0,    1255.0,    1330.0,    1397.0,    1397.0,    1231.0,    1350.0,    2130.0,    2130.0,    2099.0,    2069.0,    2130.0,    2130.0,    2103.0,    2103.0,    2103.0,    2103.0,    1948.0,    2103.0,    2103.0,    2719.0,    2719.0,       0.0,    2689.0,    7219.0,    3977.0,    4737.0,    3890.0,    4180.0,    4785.0,    1372.0,    4030.0,    1258.0,    4219.0,       0.0,    2130.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9470.0,   11376.0,   10407.0,   10407.0,   10394.0,    9885.0,    5938.0,    5938.0,    1667.0,    8781.0,    6089.0,    6089.0,    8701.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,   14156.0,    8641.0,    8641.0,    8568.0,    8781.0,    8754.0,    6050.0,    8708.0,    5922.0,    8883.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9556.0,   10518.0,   10518.0,    9731.0,    9996.0,    6872.0,    6872.0,    2601.0,    8858.0,    6166.0,    6166.0,    9552.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,    9454.0,    8655.0,   10238.0,    8568.0,    8858.0,    8831.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9556.0,    9556.0,    8769.0,    9556.0,    6483.0,    6483.0,    2212.0,    8680.0,    5988.0,    5988.0,    9374.0,    6130.0,    6050.0,    5990.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6100.0,    6100.0,    6063.0,    6039.0,    6100.0,    6100.0,    6270.0,    6270.0,    6270.0,    6073.0,    6115.0,    1592.0,    6270.0,    4411.0,    4411.0,    1692.0,    4381.0,   11376.0,    8994.0,    9754.0,    8570.0,    8680.0,    8653.0,    6050.0,    8708.0,    6275.0,    8849.0,       0.0,    6100.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   11269.0,   10482.0,   10747.0,    6646.0,    6646.0,    2368.0,    8858.0,    6166.0,    6166.0,    9552.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,   10391.0,    8655.0,    9415.0,    8568.0,    8858.0,    8831.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   10482.0,   10747.0,    6646.0,    6646.0,    2368.0,    8858.0,    6166.0,    6166.0,    9552.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,   10391.0,    8655.0,    9415.0,    8568.0,    8858.0,    8831.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9960.0,    5859.0,    5859.0,    1581.0,    8858.0,    6166.0,    6166.0,    8765.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,   10378.0,    8628.0,    8628.0,    8568.0,    8858.0,    8831.0,    6050.0,    8708.0,    5909.0,    8870.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    6640.0,    6640.0,    2362.0,    8858.0,    6166.0,    6166.0,    9552.0,    6178.0,    6050.0,    6089.0,    6055.0,    6075.0,    5933.0,    6008.0,    6075.0,    6075.0,    5909.0,    6028.0,    6176.0,    6176.0,    6162.0,    6115.0,    6176.0,    6176.0,    6149.0,    6149.0,    6149.0,    6149.0,    5994.0,    1471.0,    6149.0,    4411.0,    4411.0,    1692.0,    4381.0,    9869.0,    8655.0,    9415.0,    8568.0,    8858.0,    8831.0,    6050.0,    8708.0,    5936.0,    8897.0,       0.0,    6176.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   10044.0,    4616.0,    5708.0,    7077.0,    7077.0,    6434.0,    7166.0,    7038.0,    7077.0,    7043.0,    7063.0,    6921.0,    5648.0,    7063.0,    7063.0,    6897.0,    7016.0,    7164.0,    7164.0,    7150.0,    7103.0,    7164.0,    7143.0,    7137.0,    7137.0,    7137.0,    7116.0,    6982.0,    2840.0,    7116.0,    1338.0,    1338.0,    2659.0,    1340.0,    5922.0,    5582.0,    6342.0,    5548.0,    5708.0,    5681.0,    7038.0,    5688.0,    6924.0,    5824.0,       0.0,    7164.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    4616.0,    5708.0,    7077.0,    7077.0,    6434.0,    7166.0,    7038.0,    7077.0,    7043.0,    7063.0,    6921.0,    5648.0,    7063.0,    7063.0,    6897.0,    7016.0,    7164.0,    7164.0,    7150.0,    7103.0,    7164.0,    7143.0,    7137.0,    7137.0,    7137.0,    7116.0,    6982.0,    2840.0,    7116.0,    1338.0,    1338.0,    2659.0,    1340.0,    5922.0,    5582.0,    6342.0,    5548.0,    5708.0,    5681.0,    7038.0,    5688.0,    6924.0,    5824.0,       0.0,    7164.0
