AOL02447.1,AGA15926.1,AAZ79676.1,AAR07955.1,AAS99282.1,AAS99281.1,AGA15924.1,ACB55317.1,AKU89598.1,AKU89597.1,ACB55316.1,AAS99259.1,AAS99250.1,AAS99251.1,AAS99248.1,ACB55314.1,AAS99286.1,AAS99254.1,AKU89599.1,AAS99289.1,AAS99243.1,AAS99290.1,AAS99244.1,ACB55311.1,AAO88193.1,AAS99306.1,AAO88209.1,AAO88196.1,AAS99240.1,ACB55315.1,AAS99258.1,AAS99246.1,AAS99253.1,AAS99252.1,AAO88206.1,AKU89601.1,AAS99256.1,ACB55312.1,AAO88186.1,AAO88184.1,AAO88185.1,ACB55305.1,AAO88203.1,AAO88204.1,AAS99296.1,ACB55309.1,ACB55308.1,AAS99291.1,AKU89603.1,AAB95452.1,ACB55304.1,AAS99301.1,AAS99300.1,AAS99268.1,AAS99265.1,AAS99308.1,AAS99287.1,AAS99280.1,AAS99307.1,ACB55307.1,AAS99278.1,AAS99298.1,AAS99284.1,AAS99304.1,AAS99309.1,AAU05368.1,AAU05372.1,AAU05358.1,AAU05371.1,AAS99277.1,AAS99273.1,AAS99271.1,AAT46339.1,pdb|4IOV|A,ABI16639.1,NP_044927.1,YP_077178.1,YP_077180.1,AAT46337.1,AAS99264.1,NP_049542.1,AAB95450.1,NP_043941.1,ABZ10812.1,3J1Q_A,AKU89595.1,YP_068409.1,YP_680426.1
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    1457.0,    2826.0,    2826.0,    2183.0,    2915.0,    2787.0,    2826.0,    2792.0,    2812.0,    2670.0,    1397.0,    2812.0,    2812.0,    2646.0,    2765.0,    2913.0,    2913.0,    2899.0,    2852.0,    2913.0,    2892.0,    2886.0,    2886.0,    2886.0,    2865.0,    2731.0,    2840.0,    2865.0,      73.0,      73.0,    1394.0,      75.0,    1671.0,    1331.0,    2091.0,    1297.0,    1457.0,    1430.0,    2787.0,    1437.0,    2673.0,    1573.0,       0.0,    2913.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,   11414.0,   11303.0,   12094.0,    6089.0,    5963.0,    6089.0,    5970.0,    5990.0,    5933.0,    5921.0,    5988.0,    5988.0,    5909.0,    5941.0,    6089.0,    6089.0,    6075.0,    6028.0,    6089.0,    6089.0,    6062.0,    6062.0,    6062.0,    6062.0,    5994.0,    1384.0,    6062.0,    4411.0,    4411.0,    1692.0,    4381.0,    8781.0,    8628.0,    8628.0,    8568.0,   14106.0,   10949.0,    5963.0,    8969.0,    5909.0,    8781.0,       0.0,    6089.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7324.0,    6488.0,    4936.0,    4810.0,    4936.0,    4817.0,    4837.0,    4780.0,    4791.0,    4835.0,    4835.0,    4760.0,    4788.0,    4936.0,    4936.0,    4922.0,    4875.0,    4936.0,    4936.0,    4909.0,    4909.0,    4909.0,    4909.0,    4841.0,     388.0,    4909.0,    1719.0,    1719.0,    1735.0,    1721.0,    4893.0,    4740.0,    4740.0,    4712.0,    7382.0,    6046.0,    4810.0,    4781.0,    4756.0,    4893.0,       0.0,    4936.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9323.0,    7458.0,    7332.0,    7458.0,    7339.0,    7359.0,    7302.0,    5942.0,    7357.0,    7357.0,    7278.0,    7310.0,    7458.0,    7458.0,    7444.0,    7397.0,    7458.0,    7437.0,    7431.0,    7431.0,    7431.0,    7410.0,    7363.0,    2753.0,    7410.0,    1719.0,    1719.0,    3040.0,    1721.0,    6089.0,    5936.0,    5936.0,    5929.0,   11303.0,    8257.0,    7332.0,    6330.0,    7278.0,    6089.0,       0.0,    7458.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    6028.0,    5900.0,    6028.0,    5927.0,    5927.0,    5927.0,    5860.0,    5927.0,    5927.0,    5864.0,    5927.0,    6028.0,    6028.0,    6028.0,    6028.0,    6028.0,    6028.0,    6001.0,    6001.0,    6001.0,    6001.0,    5949.0,    1323.0,    6001.0,    4379.0,    4379.0,    1692.0,    4379.0,    8701.0,    8562.0,    9322.0,    8507.0,   12094.0,   10348.0,    5900.0,    8560.0,    5875.0,    8715.0,       0.0,    6028.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    4864.0,    5203.0,    4869.0,    4889.0,    4747.0,    4880.0,    4889.0,    4889.0,    4733.0,    4842.0,    5152.0,    5152.0,    5115.0,    5091.0,    5123.0,    5152.0,    5125.0,    5125.0,    5125.0,    5125.0,    4970.0,     604.0,    5125.0,    1719.0,    1719.0,    1700.0,    1721.0,    4955.0,    4766.0,    4766.0,    4716.0,    4866.0,    4976.0,    4864.0,    4854.0,    4747.0,    5037.0,       0.0,    5152.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7855.0,    8247.0,    8267.0,    8123.0,    6850.0,    8265.0,    8265.0,    8058.0,    8218.0,    7446.0,    7446.0,    7432.0,    7385.0,    7417.0,    7425.0,    7602.0,    7602.0,    7602.0,    7581.0,    7447.0,    2924.0,    7581.0,    1692.0,    1692.0,    3196.0,    1694.0,    6050.0,    5909.0,    5909.0,    5958.0,    5963.0,    5963.0,    8984.0,    7075.0,    7278.0,    6857.0,       0.0,    7446.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    4760.0,    4780.0,    4725.0,    4771.0,    4780.0,    4780.0,    4712.0,    4733.0,    4907.0,    4907.0,    4893.0,    4846.0,    4879.0,    4907.0,    4880.0,    4880.0,    4880.0,    4880.0,    4813.0,     372.0,    4880.0,    1719.0,    1719.0,    1700.0,    1721.0,    4744.0,    4696.0,    4696.0,    4702.0,    4744.0,    4841.0,    4753.0,    4745.0,    4677.0,    4775.0,       0.0,    4907.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9311.0,    8252.0,    7159.0,    9201.0,    9201.0,    8820.0,    9156.0,    7457.0,    7457.0,    7457.0,    7412.0,    7428.0,    7436.0,    7430.0,    7430.0,    7430.0,    7409.0,    7291.0,    2752.0,    7409.0,    1719.0,    1719.0,    3040.0,    1719.0,    6059.0,    5920.0,    5920.0,    5942.0,    5974.0,    5947.0,    8251.0,    7011.0,    7262.0,    6866.0,       0.0,    7457.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8258.0,    7175.0,    9217.0,    9217.0,    8820.0,    9170.0,    7473.0,    7473.0,    7459.0,    7412.0,    7444.0,    7452.0,    7446.0,    7446.0,    7446.0,    7425.0,    7291.0,    2768.0,    7425.0,    1719.0,    1719.0,    3040.0,    1721.0,    6075.0,    5936.0,    5936.0,    5958.0,    5990.0,    5963.0,    8267.0,    7027.0,    7278.0,    6882.0,       0.0,    7473.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    6841.0,    8148.0,    8148.0,    8040.0,    8148.0,    7329.0,    7329.0,    7325.0,    7325.0,    7300.0,    7308.0,    7302.0,    7302.0,    7302.0,    7281.0,    7246.0,    2624.0,    7281.0,    1719.0,    1719.0,    3040.0,    1719.0,    5931.0,    5879.0,    5879.0,    5901.0,    5931.0,    5904.0,    8121.0,    6881.0,    7221.0,    6738.0,       0.0,    7329.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7067.0,    7067.0,    6671.0,    7020.0,    6058.0,    6058.0,    6044.0,    5997.0,    6029.0,    6037.0,    6031.0,    6031.0,    6031.0,    6010.0,    5884.0,    1353.0,    6010.0,    1719.0,    1719.0,    1692.0,    1721.0,    6008.0,    5869.0,    5869.0,    5892.0,    5921.0,    5894.0,    6850.0,    6958.0,    5863.0,    6815.0,       0.0,    6058.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9292.0,    8895.0,    9245.0,    7473.0,    7473.0,    7459.0,    7412.0,    7444.0,    7452.0,    7446.0,    7446.0,    7446.0,    7425.0,    7291.0,    2768.0,    7425.0,    1719.0,    1719.0,    3040.0,    1721.0,    6075.0,    5936.0,    5936.0,    5958.0,    5988.0,    5961.0,    8265.0,    6917.0,    7278.0,    6882.0,       0.0,    7473.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8895.0,    9245.0,    7473.0,    7473.0,    7459.0,    7412.0,    7444.0,    7452.0,    7446.0,    7446.0,    7446.0,    7425.0,    7291.0,    2768.0,    7425.0,    1719.0,    1719.0,    3040.0,    1721.0,    6075.0,    5936.0,    5936.0,    5958.0,    5988.0,    5961.0,    8265.0,    6917.0,    7278.0,    6882.0,       0.0,    7473.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8849.0,    7306.0,    7306.0,    7306.0,    7261.0,    7277.0,    7285.0,    7280.0,    7280.0,    7280.0,    7259.0,    7280.0,    2602.0,    7259.0,    1718.0,    1718.0,    3040.0,    1718.0,    5908.0,    5908.0,    5908.0,    5932.0,    5908.0,    5882.0,    8058.0,    6710.0,    7251.0,    6715.0,       0.0,    7306.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    7426.0,    7426.0,    7412.0,    7412.0,    7397.0,    7405.0,    7399.0,    7399.0,    7399.0,    7378.0,    7246.0,    2721.0,    7378.0,    1719.0,    1719.0,    3040.0,    1719.0,    6028.0,    5889.0,    5889.0,    5911.0,    5941.0,    5914.0,    8218.0,    6870.0,    7231.0,    6835.0,       0.0,    7426.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9712.0,    9534.0,    9527.0,    9559.0,    9567.0,    9065.0,    9065.0,    8522.0,    8501.0,    8050.0,    3844.0,    8501.0,    1719.0,    1719.0,    3040.0,    1721.0,    6111.0,    5961.0,    5961.0,    5960.0,    6024.0,    6629.0,    7446.0,    6100.0,    7303.0,    6165.0,       0.0,    9588.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9115.0,    9108.0,    9140.0,    9148.0,    8968.0,    8968.0,    8425.0,    8404.0,    8050.0,    3747.0,    8404.0,    1719.0,    1719.0,    3040.0,    1721.0,    6111.0,    5961.0,    5961.0,    5960.0,    6024.0,    6629.0,    7446.0,    6100.0,    7303.0,    6165.0,       0.0,    9169.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9489.0,    9507.0,    9515.0,    8470.0,    8470.0,    8470.0,    8449.0,    8012.0,    3792.0,    8449.0,    1719.0,    1719.0,    3040.0,    1721.0,    6097.0,    5926.0,    5926.0,    5948.0,    6010.0,    6598.0,    7432.0,    6086.0,    7268.0,    6130.0,       0.0,    9536.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9498.0,    9506.0,    8461.0,    8461.0,    8461.0,    8440.0,    8005.0,    3783.0,    8440.0,    1719.0,    1719.0,    3040.0,    1719.0,    6050.0,    5900.0,    5900.0,    5899.0,    5963.0,    6568.0,    7385.0,    6039.0,    7242.0,    6104.0,       0.0,    9527.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    9538.0,    8493.0,    8493.0,    8493.0,    8472.0,    8021.0,    3815.0,    8472.0,    1719.0,    1719.0,    3040.0,    1721.0,    6111.0,    5961.0,    5961.0,    5931.0,    6024.0,    6629.0,    7417.0,    6071.0,    7303.0,    6136.0,       0.0,    9559.0
       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,    8501.0,    8501.0,    8605.0,    8605.0,    8133.0,    3927.0,    8605.0,    1719.0,    1719.0,    3040.0,    1721.0,    6111.0,    5961.0,    5961.0,    5939.0,    6024.0,    6629.0,    7425.0,    6079.0,    7282.0,    6165.0,       0.0,    9567.0
